dataset,method,fit_seconds,param_n_clusters,n_clusters_found,noise_ratio,silhouette,davies_bouldin,calinski_harabasz,adjusted_rand_index,normalized_mutual_info,adjusted_mutual_info,fowlkes_mallows,param_eps,param_min_samples,param_min_cluster_size,param_n_components,param_affinity
make_moons,KMeans++,0.02649979799753055,2.0,2,0.0,0.4950107158130504,0.8118556172682326,1379.8039217697014,0.4811166491867085,0.38278368610651897,0.38233745105860995,0.7403116085638971,,,,,
make_moons,DBSCAN,0.00444312603212893,,2,0.009,0.3923456076777612,1.0129616531957624,872.064602597713,0.9820657290171186,0.9598433390305725,0.9597851568079352,0.9909834018460932,0.15056383370348303,4.0,,,
make_moons,HDBSCAN,0.01307026599533856,,2,0.027,0.4092690962149987,0.9692066742463246,931.8594991451367,0.9466758568832634,0.9042513633706821,0.9041214628123446,0.9729469727323118,,,50.0,,
make_moons,GMM,0.0676269149989821,,2,0.0,0.4951472748898193,0.8117850685335419,1379.2191335815894,0.4894890106940915,0.3902130671949801,0.38977220920162825,0.7444971708140964,,,,2.0,
make_moons,Spectral Clustering,0.014512987982016057,2.0,2,0.0,0.3874724518843268,1.0232663300186529,861.9684961350642,1.0,1.0,1.0,1.0,,,,,nearest_neighbors
